"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Alok Yadav","","Verified Purchase","","","","5.0","October 21, 2020","India","Pros: Camera quality is 09/10. Display 09/10 Battery life 10/10 Heating issue : I face no heating issue Product genuineess : Checked on apple site it is original. Cons: charging speed very slow. Charger should be provided atleast 18 watt. Aneroid user face little bit difficulty to use IOS interface.","","Superb phone...Premium in hand feel","29","https://www.amazon.in/gp/profile/amzn1.account.AHT54IYNYYTZAJ5UIQQAXXRQQXLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R5EMUHPHL6GOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Geet chopra","","Verified Purchase","","","","5.0","September 30, 2019","India","Phenomenal is the word , apple finally clicks in India with its predatory pricing and top notch feature which makes it hard to let go. The battery is running strong and the added extra camera is a plus. Apple you aced this one.","","The best is here !","39","https://www.amazon.in/gp/profile/amzn1.account.AFAMQBO2WV3VNU76JX7TDT6NHA5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2CTB8LSBEYN2R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","NK","","Verified Purchase","","","","1.0","October 18, 2020","India","Received Defective, Screen Bleeding Issue","","Received Defective, Screen Bleeding Issue","70","https://www.amazon.in/gp/profile/amzn1.account.AG7O4KMPGBKOMOUDHZCOGKYYTLLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R20P1ZEDCTMQ1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Asha","","Verified Purchase","","","","5.0","October 01, 2019","India","If you are an Android user who wants to move to iOS, then this is the best iPhone you can get without spending unnecessary huge amount on pro versions. I myself would have preferred OLED displays over LCD display on iPhone 11 but I just bought the iPhone 11. Trust me the display is very very good on this phone & with all the same chipset as the pro versions, there's really not much that you are losing. You won't regret this purchase if you want to start using iOS! Everything is very fluid & I like it a lot!! Don't think will be moving to Android in future.","","Great smartphone! Value for money!! & Premium feel!!!","54","https://www.amazon.in/gp/profile/amzn1.account.AH2JT55Q7RTUIGMCXOXNWZLOJRCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3V63NQ2B71XEH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Vinay Kumar Gupta","","Verified Purchase","","","","1.0","October 21, 2019","India","Just after i switched it on, it started producing so much heating even i cant hold it by hand. Later i tried YouTube, game, normal browsing and it has the same excessive heating issue. Seems defective piece. I need refund asap. I have not paid 70k for a defective phone. I am feeling like got scammed. Edit - I returned this phone and got refund from amazon and bought the same from flipkart ..and it got no issues .","","Too much heat on normal use","1,071","https://www.amazon.in/gp/profile/amzn1.account.AF5LQD72QQTHVEJDBA3PIBF6KDBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3STQ1DN31XUOG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Engagement Media","","Verified Purchase","","","","1.0","August 24, 2020","India","Ordered for iPhone 11 and received the very next day. When tried to switch on the phone, it did not work. Tried out it on charge and figured it had 0% battery charge! Normally it happens when there is a problem with battery or the phone which drains out charge even though it's switched off! Immediately notified Amazon and demanded refund/ replacement! Then we figured you can't get refund for Apple products on Amazon. However if the product is faulty, they will try fixing it or replace. Have not set up the phone yet as people suggested not to do that, else there may be further trouble returning the product. Confusing suggestions from customer care team, technical team etc. Suggestions: Never ever buy premium products, specially Apple products on Amazon. Will put together the whole experience once we know what's happening and share details.","","New iPhone received today with dead battery!","27","https://www.amazon.in/gp/profile/amzn1.account.AFWNDQUN53PPUBJ3KJUQLC25TLPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RR10XSIYAFBJB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Aditya","","Verified Purchase","","","","5.0","December 30, 2020","India","Battery life is good. It can easily last for a day and a half with moderate usage. Performs well in day to day task. Mine is a made in india model which feels nice. Weight of the phone is a little downside. It feels heavy at 192gms","","Nice Build and Overall champion","48","https://www.amazon.in/gp/profile/amzn1.account.AHKQUAX7GGZRJ4CY6VKTI6LLXZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R210L7QXTJIGKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","lakshay manik","","Verified Purchase","","","","4.0","October 18, 2020","India","Not rating right now. But i want to make one thing clear. I ordered the device on sale, from delhi, seller: appario. The device is genuine. Authentic with one year warranty. One week+ , review: the phone is working as expected. Apple devices,i believe, are not for hard usage and i bought this to put some restrictions on myself. Will update again after some time. I saw people writing negative reviews about appario so i felt fear that i made a mistake.. but then last year my friend ordered XR on sale during october like i did this year.. He said that people who are happy with thier product are less likely to write a feedback and those who do not get as promised are the once who lash out which is fair. So here i am writing this. First two days review Battery life ok Camera natural light good, artificial good (artificial zoom avg) Face id good Interface once u get everything its hard to not track everything Rest everything is typical apple Con Phone is heavy hahaha Ill try to keep updating.. Update: phone is working good the way i use it my phone is still at 100% capacity.. daily avg use is 2:30hrs to 4:15hrs I have not installed any google apps at all. And no streaming apps Only work and paytm and banking apps With social media apps excluding facebook Update #2 it is almost a year now and my bettery health is still at 100%. i charge at 30% and till 82-86% no fb snapchat or any google app. PEACE.","","Honest review. Must read.","26","https://www.amazon.in/gp/profile/amzn1.account.AHCOXZ5EGRAUEG6FM2Z6LGM6LUWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2NCK6VDEUCUXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Vishal","","Verified Purchase","","","","1.0","October 31, 2019","India","This I phone11 model {black} looks like Chinese phone.I suggest don't purchase and go with Iphone's other model.","","Look likes Chinese mobile phone {waste of my hardships}","214","https://www.amazon.in/gp/profile/amzn1.account.AHBP4QJQASWMH4SYWY6GJIMBVM2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RKLO3B0EMEJ4H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","ritesh","","Verified Purchase","","","","1.0","August 09, 2020","India","I have received this product with defective speakers. Amazon is saying to visit Apple website. I have no clue what to do in this regard? At first place you send us a defective product and instead of initiating a replacement you ask us to visit Apply store. Is this even fair?","","Received a defective product and not able to return Or replace. Please do not buy online.","47","https://www.amazon.in/gp/profile/amzn1.account.AHKYOYWD4VTIB7TISF4W7EKP43WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R33EZ0FL9GVBNV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Kavita Chaudhary","","","","","","3.0","October 14, 2020","India","The iphone 11 is a good phone every thing is fine but in this budget all the phones are better than it . The main problem is the battery it is long if you dont play any games , if you use the phone for using social media and camera you can go for it . But ya another problem is the refresh rate if you dont know refresh rate it is screen smoothness . it has 60 hz of refresh rate and all the phones in budget have 120 hz to 144 hz . And the build quality is good but if it one times fall from your hand it is gone . Even from a small distance you can get small visual small cracks","","Read it, it is helpful!!!!","65","https://www.amazon.in/gp/profile/amzn1.account.AFQFM2XJQTSEZMUJUWGTBRNDNMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R19T9WD4JE1HFD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Abhishek Mukherjee","","Verified Purchase","","","","5.0","August 10, 2020","India","From the last 3 months, i was waiting for the best possible phone in every aspect. I got to know about iphone 11 being one of the best selling apple products. Watched lots of videos on youtube related to unboxing, reviews. Especially i was looking for cons rather than pros. I got to know that the display not being oled is not that good. Then i compared it with iphone 11 pro and i got to know that build and display is only better in pro model, except that everything is same. I came to a decision of buying the iphone 11 and purchased it on prime day sale on 62k with discounts. From the last 3 weeks have been using iphone 11 as my primary phone and i can say it has been the best decision of my life. ios is buttery smooth, its 120hz touch response rate gives you a 90hz refresh rate feeling. No lag whatsoever. Ram management is superb. Sound quality is topline having that loud stereo speakers. Though i can say the speakers are not as loud as what i had seen in asus rog 3(being a reviewer on youtube) i get review units. Next the battery life is as good as a 5000mah android phone. It can easily last for a day and a half with moderate usage including gaming. The display might be not that vibrant and saturated like oled panels but its super bright and the blacks are much richer than what you see on other lcd panels(afterall its apple, you get what you pay). Finally the camera makes you feel like so great. The photos might not look that good in phone but transfer it to your pc, you will see the clarity of the camera. Video quality is superb. So overall a must buy if you are planning to invest in a phone which can last for the upcoming 5yrs. Hope my review helps ppl still deciding whether to buy iphone 11 or not.","","The best decision of my life","20","https://www.amazon.in/gp/profile/amzn1.account.AHQMHKWMPVUT34F7UI2BHSQRAACQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RISV9C4ZE4TDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Satish","","Verified Purchase","","","","1.0","February 06, 2021","India","Do not purchase iPhone from Amazon I purchased this device, and camera quality is worst I compared with the other iPhone 11 device and this device camera is totally useless. And phone not charging after 3hr of charging it charged 25%. I tried contacting with Amazon for replacement and they told me to go to apple and apple telling me to check with Amazon. It's it amazing. #donotbuyapple products from Amazon","","Do not purchase iPhone from Amazon","24","https://www.amazon.in/gp/profile/amzn1.account.AE4EKNT3AS7HTJPNIYK7OZ5YELNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R31W2QTKNYWENM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
